"Metai";"Mënuo";"Mënesio pajamos";"Amþius";"Lytis";"Apdraustøjø skaièius"
2017.0;"Sausis";"701-800 €";"iki 24 metø";"Vyrai";3.13
2017.0;"Sausis";"701-800 €";"25-34 metai";"Visi apdraustieji";18.3
2017.0;"Sausis";"701-800 €";"25-34 metai";"Moterys";9.21
2017.0;"Sausis";"701-800 €";"25-34 metai";"Vyrai";9.09
2017.0;"Sausis";"701-800 €";"35-44 metai";"Visi apdraustieji";17.58
2017.0;"Sausis";"701-800 €";"35-44 metai";"Moterys";10.31
2017.0;"Sausis";"701-800 €";"35-44 metai";"Vyrai";7.27
2017.0;"Sausis";"701-800 €";"45-54 metai";"Visi apdraustieji";22.23
2017.0;"Sausis";"701-800 €";"45-54 metai";"Moterys";13.08
2017.0;"Sausis";"701-800 €";"45-54 metai";"Vyrai";9.16
2017.0;"Sausis";"701-800 €";"55-64 metai";"Visi apdraustieji";17.44
2017.0;"Sausis";"701-800 €";"55-64 metai";"Moterys";9.69
2017.0;"Sausis";"701-800 €";"55-64 metai";"Vyrai";7.75
2017.0;"Sausis";"701-800 €";"virð 65 metø";"Visi apdraustieji";2.0
2017.0;"Sausis";"701-800 €";"virð 65 metø";"Moterys";0.94
2017.0;"Sausis";"701-800 €";"virð 65 metø";"Vyrai";1.06
2017.0;"Sausis";"801-900 €";"Visos amþiaus grupës";"Visi apdraustieji";66.45
2017.0;"Sausis";"801-900 €";"Visos amþiaus grupës";"Moterys";35.44
2017.0;"Sausis";"801-900 €";"Visos amþiaus grupës";"Vyrai";31.01
2017.0;"Sausis";"801-900 €";"iki 24 metø";"Visi apdraustieji";3.69
2017.0;"Sausis";"801-900 €";"iki 24 metø";"Moterys";1.42
2017.0;"Sausis";"801-900 €";"iki 24 metø";"Vyrai";2.26
2017.0;"Sausis";"801-900 €";"25-34 metai";"Visi apdraustieji";15.05
2017.0;"Sausis";"801-900 €";"25-34 metai";"Moterys";7.0
2017.0;"Sausis";"801-900 €";"25-34 metai";"Vyrai";8.05
2017.0;"Sausis";"801-900 €";"35-44 metai";"Visi apdraustieji";14.25
2017.0;"Sausis";"801-900 €";"35-44 metai";"Moterys";8.21
2017.0;"Sausis";"801-900 €";"35-44 metai";"Vyrai";6.05
2017.0;"Sausis";"801-900 €";"45-54 metai";"Visi apdraustieji";17.95
2017.0;"Sausis";"801-900 €";"45-54 metai";"Moterys";10.44
2017.0;"Sausis";"801-900 €";"45-54 metai";"Vyrai";7.51
2017.0;"Sausis";"801-900 €";"55-64 metai";"Visi apdraustieji";14.04
2017.0;"Sausis";"801-900 €";"55-64 metai";"Moterys";7.69
2017.0;"Sausis";"801-900 €";"55-64 metai";"Vyrai";6.35
2017.0;"Sausis";"801-900 €";"virð 65 metø";"Visi apdraustieji";1.47
2017.0;"Sausis";"801-900 €";"virð 65 metø";"Moterys";0.68
2017.0;"Sausis";"801-900 €";"virð 65 metø";"Vyrai";0.79
2017.0;"Sausis";"901-1000 €";"Visos amþiaus grupës";"Visi apdraustieji";56.42
2017.0;"Sausis";"901-1000 €";"Visos amþiaus grupës";"Moterys";28.98
2017.0;"Sausis";"901-1000 €";"Visos amþiaus grupës";"Vyrai";27.44
2017.0;"Sausis";"901-1000 €";"iki 24 metø";"Visi apdraustieji";2.84
2017.0;"Sausis";"901-1000 €";"iki 24 metø";"Moterys";1.01
2017.0;"Sausis";"901-1000 €";"iki 24 metø";"Vyrai";1.83
2017.0;"Sausis";"901-1000 €";"25-34 metai";"Visi apdraustieji";13.8
2017.0;"Sausis";"901-1000 €";"25-34 metai";"Moterys";6.03
2017.0;"Sausis";"901-1000 €";"25-34 metai";"Vyrai";7.77
2017.0;"Sausis";"901-1000 €";"35-44 metai";"Visi apdraustieji";12.35
2017.0;"Sausis";"901-1000 €";"35-44 metai";"Moterys";6.68
2017.0;"Sausis";"901-1000 €";"35-44 metai";"Vyrai";5.67
2017.0;"Sausis";"901-1000 €";"45-54 metai";"Visi apdraustieji";14.88
2017.0;"Sausis";"901-1000 €";"45-54 metai";"Moterys";8.51
2017.0;"Sausis";"901-1000 €";"45-54 metai";"Vyrai";6.37
2017.0;"Sausis";"901-1000 €";"55-64 metai";"Visi apdraustieji";11.41
2017.0;"Sausis";"901-1000 €";"55-64 metai";"Moterys";6.21
2017.0;"Sausis";"901-1000 €";"55-64 metai";"Vyrai";5.2
2017.0;"Sausis";"901-1000 €";"virð 65 metø";"Visi apdraustieji";1.13
2017.0;"Sausis";"901-1000 €";"virð 65 metø";"Moterys";0.54
2017.0;"Sausis";"901-1000 €";"virð 65 metø";"Vyrai";0.59
2017.0;"Sausis";"1001-1300 €";"Visos amþiaus grupës";"Visi apdraustieji";99.64
2017.0;"Sausis";"1001-1300 €";"Visos amþiaus grupës";"Moterys";47.33
2017.0;"Sausis";"1001-1300 €";"Visos amþiaus grupës";"Vyrai";52.31
2017.0;"Sausis";"1001-1300 €";"iki 24 metø";"Visi apdraustieji";3.9
2017.0;"Sausis";"1001-1300 €";"iki 24 metø";"Moterys";1.21
2017.0;"Sausis";"1001-1300 €";"iki 24 metø";"Vyrai";2.69
2017.0;"Sausis";"1001-1300 €";"25-34 metai";"Visi apdraustieji";26.44
2017.0;"Sausis";"1001-1300 €";"25-34 metai";"Moterys";10.38
2017.0;"Sausis";"1001-1300 €";"25-34 metai";"Vyrai";16.06
2017.0;"Sausis";"1001-1300 €";"35-44 metai";"Visi apdraustieji";24.16
2017.0;"Sausis";"1001-1300 €";"35-44 metai";"Moterys";12.0
2017.0;"Sausis";"1001-1300 €";"35-44 metai";"Vyrai";12.15
2017.0;"Sausis";"1001-1300 €";"45-54 metai";"Visi apdraustieji";24.69
2017.0;"Sausis";"1001-1300 €";"45-54 metai";"Moterys";13.24
2017.0;"Sausis";"1001-1300 €";"45-54 metai";"Vyrai";11.44
2017.0;"Sausis";"1001-1300 €";"55-64 metai";"Visi apdraustieji";18.4
2017.0;"Sausis";"1001-1300 €";"55-64 metai";"Moterys";9.52
2017.0;"Sausis";"1001-1300 €";"55-64 metai";"Vyrai";8.88
2017.0;"Sausis";"1001-1300 €";"virð 65 metø";"Visi apdraustieji";2.06
2017.0;"Sausis";"1001-1300 €";"virð 65 metø";"Moterys";0.97
2017.0;"Sausis";"1001-1300 €";"virð 65 metø";"Vyrai";1.09
2017.0;"Sausis";"1301-1600 €";"Visos amþiaus grupës";"Visi apdraustieji";49.92
2017.0;"Sausis";"1301-1600 €";"Visos amþiaus grupës";"Moterys";21.28
2017.0;"Sausis";"1301-1600 €";"Visos amþiaus grupës";"Vyrai";28.64
2017.0;"Sausis";"1301-1600 €";"iki 24 metø";"Visi apdraustieji";1.28
2017.0;"Sausis";"1301-1600 €";"iki 24 metø";"Moterys";0.33
2017.0;"Sausis";"1301-1600 €";"iki 24 metø";"Vyrai";0.95
2017.0;"Sausis";"1301-1600 €";"25-34 metai";"Visi apdraustieji";14.87
2017.0;"Sausis";"1301-1600 €";"25-34 metai";"Moterys";5.24
2017.0;"Sausis";"1301-1600 €";"25-34 metai";"Vyrai";9.64
2017.0;"Sausis";"1301-1600 €";"35-44 metai";"Visi apdraustieji";13.34
2017.0;"Sausis";"1301-1600 €";"35-44 metai";"Moterys";5.92
2017.0;"Sausis";"1301-1600 €";"35-44 metai";"Vyrai";7.42
2017.0;"Sausis";"1301-1600 €";"45-54 metai";"Visi apdraustieji";11.21
2017.0;"Sausis";"1301-1600 €";"45-54 metai";"Moterys";5.44
2017.0;"Sausis";"1301-1600 €";"45-54 metai";"Vyrai";5.76
2017.0;"Sausis";"1301-1600 €";"55-64 metai";"Visi apdraustieji";8.11
2017.0;"Sausis";"1301-1600 €";"55-64 metai";"Moterys";3.86
2017.0;"Sausis";"1301-1600 €";"55-64 metai";"Vyrai";4.25
2017.0;"Sausis";"1301-1600 €";"virð 65 metø";"Visi apdraustieji";1.11
2017.0;"Sausis";"1301-1600 €";"virð 65 metø";"Moterys";0.49
2017.0;"Sausis";"1301-1600 €";"virð 65 metø";"Vyrai";0.62
2017.0;"Sausis";"1601-2000 €";"Visos amþiaus grupës";"Visi apdraustieji";30.71
2017.0;"Sausis";"1601-2000 €";"Visos amþiaus grupës";"Moterys";12.6
2017.0;"Sausis";"1601-2000 €";"Visos amþiaus grupës";"Vyrai";18.11
2017.0;"Sausis";"1601-2000 €";"iki 24 metø";"Visi apdraustieji";0.48
2017.0;"Sausis";"1601-2000 €";"iki 24 metø";"Moterys";0.11
2017.0;"Sausis";"1601-2000 €";"iki 24 metø";"Vyrai";0.37
2017.0;"Sausis";"1601-2000 €";"25-34 metai";"Visi apdraustieji";9.15
2017.0;"Sausis";"1601-2000 €";"25-34 metai";"Moterys";3.05
2017.0;"Sausis";"1601-2000 €";"25-34 metai";"Vyrai";6.1
2017.0;"Sausis";"1601-2000 €";"35-44 metai";"Visi apdraustieji";9.23
2017.0;"Sausis";"1601-2000 €";"35-44 metai";"Moterys";3.82
2017.0;"Sausis";"1601-2000 €";"35-44 metai";"Vyrai";5.41
2017.0;"Sausis";"1601-2000 €";"45-54 metai";"Visi apdraustieji";6.7
2017.0;"Sausis";"1601-2000 €";"45-54 metai";"Moterys";3.15
2017.0;"Sausis";"1601-2000 €";"45-54 metai";"Vyrai";3.54
2017.0;"Sausis";"1601-2000 €";"55-64 metai";"Visi apdraustieji";4.49
2017.0;"Sausis";"1601-2000 €";"55-64 metai";"Moterys";2.18
2017.0;"Sausis";"1601-2000 €";"55-64 metai";"Vyrai";2.31
2017.0;"Sausis";"1601-2000 €";"virð 65 metø";"Visi apdraustieji";0.66
2017.0;"Sausis";"1601-2000 €";"virð 65 metø";"Moterys";0.28
2017.0;"Sausis";"1601-2000 €";"virð 65 metø";"Vyrai";0.38
2017.0;"Sausis";"2001-3000 €";"Visos amþiaus grupës";"Visi apdraustieji";27.35
2017.0;"Sausis";"2001-3000 €";"Visos amþiaus grupës";"Moterys";10.02
2017.0;"Sausis";"2001-3000 €";"Visos amþiaus grupës";"Vyrai";17.33
2017.0;"Sausis";"2001-3000 €";"iki 24 metø";"Visi apdraustieji";0.29
2017.0;"Sausis";"2001-3000 €";"iki 24 metø";"Moterys";0.06
2017.0;"Sausis";"2001-3000 €";"iki 24 metø";"Vyrai";0.23
2017.0;"Sausis";"2001-3000 €";"25-34 metai";"Visi apdraustieji";7.83
2017.0;"Sausis";"2001-3000 €";"25-34 metai";"Moterys";2.26
2017.0;"Sausis";"2001-3000 €";"25-34 metai";"Vyrai";5.57
2017.0;"Sausis";"2001-3000 €";"35-44 metai";"Visi apdraustieji";8.77
2017.0;"Sausis";"2001-3000 €";"35-44 metai";"Moterys";3.18
2017.0;"Sausis";"2001-3000 €";"35-44 metai";"Vyrai";5.59
2017.0;"Sausis";"2001-3000 €";"45-54 metai";"Visi apdraustieji";5.89
2017.0;"Sausis";"2001-3000 €";"45-54 metai";"Moterys";2.61
2017.0;"Sausis";"2001-3000 €";"45-54 metai";"Vyrai";3.27
2017.0;"Sausis";"2001-3000 €";"55-64 metai";"Visi apdraustieji";3.95
2017.0;"Sausis";"2001-3000 €";"55-64 metai";"Moterys";1.69
2017.0;"Sausis";"2001-3000 €";"55-64 metai";"Vyrai";2.26
2017.0;"Sausis";"2001-3000 €";"virð 65 metø";"Visi apdraustieji";0.63
2017.0;"Sausis";"2001-3000 €";"virð 65 metø";"Moterys";0.22
2017.0;"Sausis";"2001-3000 €";"virð 65 metø";"Vyrai";0.41
2017.0;"Sausis";"3001-4000 €";"Visos amþiaus grupës";"Visi apdraustieji";7.86
2017.0;"Sausis";"3001-4000 €";"Visos amþiaus grupës";"Moterys";2.45
2017.0;"Sausis";"3001-4000 €";"Visos amþiaus grupës";"Vyrai";5.41
2017.0;"Sausis";"3001-4000 €";"iki 24 metø";"Visi apdraustieji";0.04
2017.0;"Sausis";"3001-4000 €";"iki 24 metø";"Moterys";0.01
2017.0;"Sausis";"3001-4000 €";"iki 24 metø";"Vyrai";0.03
2017.0;"Sausis";"3001-4000 €";"25-34 metai";"Visi apdraustieji";2.07
2017.0;"Sausis";"3001-4000 €";"25-34 metai";"Moterys";0.5
2017.0;"Sausis";"3001-4000 €";"25-34 metai";"Vyrai";1.57
2017.0;"Sausis";"3001-4000 €";"35-44 metai";"Visi apdraustieji";2.93
2017.0;"Sausis";"3001-4000 €";"35-44 metai";"Moterys";0.95
2017.0;"Sausis";"3001-4000 €";"35-44 metai";"Vyrai";1.98
2017.0;"Sausis";"3001-4000 €";"45-54 metai";"Visi apdraustieji";1.7
2017.0;"Sausis";"3001-4000 €";"45-54 metai";"Moterys";0.62
2017.0;"Sausis";"3001-4000 €";"45-54 metai";"Vyrai";1.09
2017.0;"Sausis";"3001-4000 €";"55-64 metai";"Visi apdraustieji";0.97
2017.0;"Sausis";"3001-4000 €";"55-64 metai";"Moterys";0.34
2017.0;"Sausis";"3001-4000 €";"55-64 metai";"Vyrai";0.63
2017.0;"Sausis";"3001-4000 €";"virð 65 metø";"Visi apdraustieji";0.15
2017.0;"Sausis";"3001-4000 €";"virð 65 metø";"Moterys";0.04
2017.0;"Sausis";"3001-4000 €";"virð 65 metø";"Vyrai";0.11
2017.0;"Sausis";"4001-5000 €";"Visos amþiaus grupës";"Visi apdraustieji";3.07
2017.0;"Sausis";"4001-5000 €";"Visos amþiaus grupës";"Moterys";0.89
2017.0;"Sausis";"4001-5000 €";"Visos amþiaus grupës";"Vyrai";2.18
2017.0;"Sausis";"4001-5000 €";"iki 24 metø";"Visi apdraustieji";0.01
2017.0;"Sausis";"4001-5000 €";"iki 24 metø";"Vyrai";0.01
2017.0;"Sausis";"4001-5000 €";"25-34 metai";"Visi apdraustieji";0.68
2017.0;"Sausis";"4001-5000 €";"25-34 metai";"Moterys";0.16
2017.0;"Sausis";"4001-5000 €";"25-34 metai";"Vyrai";0.52
2017.0;"Sausis";"4001-5000 €";"35-44 metai";"Visi apdraustieji";1.24
2017.0;"Sausis";"4001-5000 €";"35-44 metai";"Moterys";0.36
2017.0;"Sausis";"4001-5000 €";"35-44 metai";"Vyrai";0.87
2017.0;"Sausis";"4001-5000 €";"45-54 metai";"Visi apdraustieji";0.73
2017.0;"Sausis";"4001-5000 €";"45-54 metai";"Moterys";0.24
2017.0;"Sausis";"4001-5000 €";"45-54 metai";"Vyrai";0.5
2017.0;"Sausis";"4001-5000 €";"55-64 metai";"Visi apdraustieji";0.35
2017.0;"Sausis";"4001-5000 €";"55-64 metai";"Moterys";0.12
2017.0;"Sausis";"4001-5000 €";"55-64 metai";"Vyrai";0.23
2017.0;"Sausis";"4001-5000 €";"virð 65 metø";"Visi apdraustieji";0.06
2017.0;"Sausis";"4001-5000 €";"virð 65 metø";"Moterys";0.01
2017.0;"Sausis";"4001-5000 €";"virð 65 metø";"Vyrai";0.05
2017.0;"Sausis";"virð 5001 €";"Visos amþiaus grupës";"Visi apdraustieji";3.68
2017.0;"Sausis";"virð 5001 €";"Visos amþiaus grupës";"Moterys";0.85
2017.0;"Sausis";"virð 5001 €";"Visos amþiaus grupës";"Vyrai";2.83
2017.0;"Sausis";"virð 5001 €";"iki 24 metø";"Visi apdraustieji";0.01
2017.0;"Sausis";"virð 5001 €";"iki 24 metø";"Moterys";0.0
2017.0;"Sausis";"virð 5001 €";"iki 24 metø";"Vyrai";0.0
2017.0;"Sausis";"virð 5001 €";"25-34 metai";"Visi apdraustieji";0.67
2017.0;"Sausis";"virð 5001 €";"25-34 metai";"Moterys";0.13
2017.0;"Sausis";"virð 5001 €";"25-34 metai";"Vyrai";0.54
2017.0;"Sausis";"virð 5001 €";"35-44 metai";"Visi apdraustieji";1.58
2017.0;"Sausis";"virð 5001 €";"35-44 metai";"Moterys";0.38
2017.0;"Sausis";"virð 5001 €";"35-44 metai";"Vyrai";1.2
2017.0;"Sausis";"virð 5001 €";"45-54 metai";"Visi apdraustieji";0.9
2017.0;"Sausis";"virð 5001 €";"45-54 metai";"Moterys";0.24
2017.0;"Sausis";"virð 5001 €";"45-54 metai";"Vyrai";0.67
2017.0;"Sausis";"virð 5001 €";"55-64 metai";"Visi apdraustieji";0.44
2017.0;"Sausis";"virð 5001 €";"55-64 metai";"Moterys";0.09
2017.0;"Sausis";"virð 5001 €";"55-64 metai";"Vyrai";0.35
2017.0;"Sausis";"virð 5001 €";"virð 65 metø";"Visi apdraustieji";0.08
2017.0;"Sausis";"virð 5001 €";"virð 65 metø";"Moterys";0.02
2017.0;"Sausis";"virð 5001 €";"virð 65 metø";"Vyrai";0.06
2017.0;"Vasaris";"iki 380 € (MMA)";"Visos amþiaus grupës";"Visi apdraustieji";270.86
2017.0;"Vasaris";"iki 380 € (MMA)";"Visos amþiaus grupës";"Moterys";150.04
2017.0;"Vasaris";"iki 380 € (MMA)";"Visos amþiaus grupës";"Vyrai";120.82
2017.0;"Vasaris";"iki 380 € (MMA)";"iki 24 metø";"Visi apdraustieji";27.68
2017.0;"Vasaris";"iki 380 € (MMA)";"iki 24 metø";"Moterys";15.16
2017.0;"Vasaris";"iki 380 € (MMA)";"iki 24 metø";"Vyrai";12.53
2017.0;"Vasaris";"iki 380 € (MMA)";"25-34 metai";"Visi apdraustieji";47.33
2017.0;"Vasaris";"iki 380 € (MMA)";"25-34 metai";"Moterys";23.02
2017.0;"Vasaris";"iki 380 € (MMA)";"25-34 metai";"Vyrai";24.31
2017.0;"Vasaris";"iki 380 € (MMA)";"35-44 metai";"Visi apdraustieji";54.73
2017.0;"Vasaris";"iki 380 € (MMA)";"35-44 metai";"Moterys";29.84
2017.0;"Vasaris";"iki 380 € (MMA)";"35-44 metai";"Vyrai";24.89
2017.0;"Vasaris";"iki 380 € (MMA)";"45-54 metai";"Visi apdraustieji";67.29
2017.0;"Vasaris";"iki 380 € (MMA)";"45-54 metai";"Moterys";38.84
2017.0;"Vasaris";"iki 380 € (MMA)";"45-54 metai";"Vyrai";28.46
2017.0;"Vasaris";"iki 380 € (MMA)";"55-64 metai";"Visi apdraustieji";55.87
2017.0;"Vasaris";"iki 380 € (MMA)";"55-64 metai";"Moterys";33.09
2017.0;"Vasaris";"iki 380 € (MMA)";"55-64 metai";"Vyrai";22.78
2017.0;"Vasaris";"iki 380 € (MMA)";"virð 65 metø";"Visi apdraustieji";17.96
2017.0;"Vasaris";"iki 380 € (MMA)";"virð 65 metø";"Moterys";10.11
2017.0;"Vasaris";"iki 380 € (MMA)";"virð 65 metø";"Vyrai";7.85
2017.0;"Vasaris";"381-400 €";"Visos amþiaus grupës";"Visi apdraustieji";36.49
2017.0;"Vasaris";"381-400 €";"Visos amþiaus grupës";"Moterys";21.07
2017.0;"Vasaris";"381-400 €";"Visos amþiaus grupës";"Vyrai";15.42
2017.0;"Vasaris";"381-400 €";"iki 24 metø";"Visi apdraustieji";3.02
2017.0;"Vasaris";"381-400 €";"iki 24 metø";"Moterys";1.55
2017.0;"Vasaris";"381-400 €";"iki 24 metø";"Vyrai";1.47
2017.0;"Vasaris";"381-400 €";"25-34 metai";"Visi apdraustieji";6.57
2017.0;"Vasaris";"381-400 €";"25-34 metai";"Moterys";3.32
2017.0;"Vasaris";"381-400 €";"25-34 metai";"Vyrai";3.25
2017.0;"Vasaris";"381-400 €";"35-44 metai";"Visi apdraustieji";7.63
2017.0;"Vasaris";"381-400 €";"35-44 metai";"Moterys";4.51
2017.0;"Vasaris";"381-400 €";"35-44 metai";"Vyrai";3.11
2017.0;"Vasaris";"381-400 €";"45-54 metai";"Visi apdraustieji";10.02
2017.0;"Vasaris";"381-400 €";"45-54 metai";"Moterys";6.14
2017.0;"Vasaris";"381-400 €";"45-54 metai";"Vyrai";3.88
2017.0;"Vasaris";"381-400 €";"55-64 metai";"Visi apdraustieji";7.93
2017.0;"Vasaris";"381-400 €";"55-64 metai";"Moterys";4.85
2017.0;"Vasaris";"381-400 €";"55-64 metai";"Vyrai";3.07
2017.0;"Vasaris";"381-400 €";"virð 65 metø";"Visi apdraustieji";1.33
2017.0;"Vasaris";"381-400 €";"virð 65 metø";"Moterys";0.7
2017.0;"Vasaris";"381-400 €";"virð 65 metø";"Vyrai";0.63
2017.0;"Vasaris";"401-450 €";"Visos amþiaus grupës";"Visi apdraustieji";66.46
2017.0;"Vasaris";"401-450 €";"Visos amþiaus grupës";"Moterys";40.72
2017.0;"Vasaris";"401-450 €";"Visos amþiaus grupës";"Vyrai";25.74
2017.0;"Vasaris";"401-450 €";"iki 24 metø";"Visi apdraustieji";5.8
2017.0;"Vasaris";"401-450 €";"iki 24 metø";"Moterys";3.32
2017.0;"Vasaris";"401-450 €";"iki 24 metø";"Vyrai";2.49
2017.0;"Vasaris";"401-450 €";"25-34 metai";"Visi apdraustieji";11.83
2017.0;"Vasaris";"401-450 €";"25-34 metai";"Moterys";6.67
2017.0;"Vasaris";"401-450 €";"25-34 metai";"Vyrai";5.15
2017.0;"Vasaris";"401-450 €";"35-44 metai";"Visi apdraustieji";13.4
2017.0;"Vasaris";"401-450 €";"35-44 metai";"Moterys";8.39
2017.0;"Vasaris";"401-450 €";"35-44 metai";"Vyrai";5.0
2017.0;"Vasaris";"401-450 €";"45-54 metai";"Visi apdraustieji";18.19
2017.0;"Vasaris";"401-450 €";"45-54 metai";"Moterys";11.71
2017.0;"Vasaris";"401-450 €";"45-54 metai";"Vyrai";6.48
2017.0;"Vasaris";"401-450 €";"55-64 metai";"Visi apdraustieji";14.82
2017.0;"Vasaris";"401-450 €";"55-64 metai";"Moterys";9.36
2017.0;"Vasaris";"401-450 €";"55-64 metai";"Vyrai";5.45
2017.0;"Vasaris";"401-450 €";"virð 65 metø";"Visi apdraustieji";2.43
2017.0;"Vasaris";"401-450 €";"virð 65 metø";"Moterys";1.26
2017.0;"Vasaris";"401-450 €";"virð 65 metø";"Vyrai";1.17
2017.0;"Vasaris";"451-500 €";"Visos amþiaus grupës";"Visi apdraustieji";84.6
2017.0;"Vasaris";"451-500 €";"Visos amþiaus grupës";"Moterys";39.12
2017.0;"Vasaris";"451-500 €";"Visos amþiaus grupës";"Vyrai";45.48
2017.0;"Vasaris";"451-500 €";"iki 24 metø";"Visi apdraustieji";6.46
2017.0;"Vasaris";"451-500 €";"iki 24 metø";"Moterys";3.06
2017.0;"Vasaris";"451-500 €";"iki 24 metø";"Vyrai";3.4
2017.0;"Vasaris";"451-500 €";"25-34 metai";"Visi apdraustieji";16.04
2017.0;"Vasaris";"451-500 €";"25-34 metai";"Moterys";6.8
2017.0;"Vasaris";"451-500 €";"25-34 metai";"Vyrai";9.24
2017.0;"Vasaris";"451-500 €";"35-44 metai";"Visi apdraustieji";18.28
2017.0;"Vasaris";"451-500 €";"35-44 metai";"Moterys";8.18
2017.0;"Vasaris";"451-500 €";"35-44 metai";"Vyrai";10.1
2017.0;"Vasaris";"451-500 €";"45-54 metai";"Visi apdraustieji";23.82
2017.0;"Vasaris";"451-500 €";"45-54 metai";"Moterys";10.99
2017.0;"Vasaris";"451-500 €";"45-54 metai";"Vyrai";12.84
2017.0;"Vasaris";"451-500 €";"55-64 metai";"Visi apdraustieji";17.4
2017.0;"Vasaris";"451-500 €";"55-64 metai";"Moterys";8.87
2017.0;"Vasaris";"451-500 €";"55-64 metai";"Vyrai";8.54
2017.0;"Vasaris";"451-500 €";"virð 65 metø";"Visi apdraustieji";2.6
2017.0;"Vasaris";"451-500 €";"virð 65 metø";"Moterys";1.23
2017.0;"Vasaris";"451-500 €";"virð 65 metø";"Vyrai";1.36
2017.0;"Vasaris";"501-600 €";"Visos amþiaus grupës";"Visi apdraustieji";116.24
2017.0;"Vasaris";"501-600 €";"Visos amþiaus grupës";"Moterys";61.92
2017.0;"Vasaris";"501-600 €";"Visos amþiaus grupës";"Vyrai";54.32
2017.0;"Vasaris";"501-600 €";"iki 24 metø";"Visi apdraustieji";9.12
2017.0;"Vasaris";"501-600 €";"iki 24 metø";"Moterys";4.71
2017.0;"Vasaris";"501-600 €";"iki 24 metø";"Vyrai";4.42
2017.0;"Vasaris";"501-600 €";"25-34 metai";"Visi apdraustieji";22.71
2017.0;"Vasaris";"501-600 €";"25-34 metai";"Moterys";11.78
2017.0;"Vasaris";"501-600 €";"25-34 metai";"Vyrai";10.93
2017.0;"Vasaris";"501-600 €";"35-44 metai";"Visi apdraustieji";24.06
2017.0;"Vasaris";"501-600 €";"35-44 metai";"Moterys";13.13
2017.0;"Vasaris";"501-600 €";"35-44 metai";"Vyrai";10.93
2017.0;"Vasaris";"501-600 €";"45-54 metai";"Visi apdraustieji";31.95
2017.0;"Vasaris";"501-600 €";"45-54 metai";"Moterys";17.24
2017.0;"Vasaris";"501-600 €";"45-54 metai";"Vyrai";14.71
2017.0;"Vasaris";"501-600 €";"55-64 metai";"Visi apdraustieji";24.91
2017.0;"Vasaris";"501-600 €";"55-64 metai";"Moterys";13.39
2017.0;"Vasaris";"501-600 €";"55-64 metai";"Vyrai";11.52
2017.0;"Vasaris";"501-600 €";"virð 65 metø";"Visi apdraustieji";3.49
2017.0;"Vasaris";"501-600 €";"virð 65 metø";"Moterys";1.66
2017.0;"Vasaris";"501-600 €";"virð 65 metø";"Vyrai";1.83
2017.0;"Vasaris";"601-700 €";"Visos amþiaus grupës";"Visi apdraustieji";94.09
2017.0;"Vasaris";"601-700 €";"Visos amþiaus grupës";"Moterys";53.63
2017.0;"Vasaris";"601-700 €";"Visos amþiaus grupës";"Vyrai";40.46
2017.0;"Vasaris";"601-700 €";"iki 24 metø";"Visi apdraustieji";7.32
2017.0;"Vasaris";"601-700 €";"iki 24 metø";"Moterys";3.48
2017.0;"Vasaris";"601-700 €";"iki 24 metø";"Vyrai";3.84
2017.0;"Vasaris";"601-700 €";"25-34 metai";"Visi apdraustieji";20.02
2017.0;"Vasaris";"601-700 €";"25-34 metai";"Moterys";10.7
2017.0;"Vasaris";"601-700 €";"25-34 metai";"Vyrai";9.32
2017.0;"Vasaris";"601-700 €";"35-44 metai";"Visi apdraustieji";19.05
2017.0;"Vasaris";"601-700 €";"35-44 metai";"Moterys";11.62
2017.0;"Vasaris";"601-700 €";"35-44 metai";"Vyrai";7.44
2017.0;"Vasaris";"601-700 €";"45-54 metai";"Visi apdraustieji";25.22
2017.0;"Vasaris";"601-700 €";"45-54 metai";"Moterys";15.15
2017.0;"Vasaris";"601-700 €";"45-54 metai";"Vyrai";10.07
2017.0;"Vasaris";"601-700 €";"55-64 metai";"Visi apdraustieji";20.04
2017.0;"Vasaris";"601-700 €";"55-64 metai";"Moterys";11.46
2017.0;"Vasaris";"601-700 €";"55-64 metai";"Vyrai";8.58
2017.0;"Vasaris";"601-700 €";"virð 65 metø";"Visi apdraustieji";2.43
2017.0;"Vasaris";"601-700 €";"virð 65 metø";"Moterys";1.22
2017.0;"Vasaris";"601-700 €";"virð 65 metø";"Vyrai";1.2
2017.0;"Vasaris";"701-800 €";"Visos amþiaus grupës";"Visi apdraustieji";83.75
2017.0;"Vasaris";"701-800 €";"Visos amþiaus grupës";"Moterys";45.47
2017.0;"Vasaris";"701-800 €";"Visos amþiaus grupës";"Vyrai";38.28
2017.0;"Vasaris";"701-800 €";"iki 24 metø";"Visi apdraustieji";5.61
2017.0;"Vasaris";"701-800 €";"iki 24 metø";"Moterys";2.45
2017.0;"Vasaris";"701-800 €";"iki 24 metø";"Vyrai";3.16
2017.0;"Vasaris";"701-800 €";"25-34 metai";"Visi apdraustieji";18.86
2017.0;"Vasaris";"701-800 €";"25-34 metai";"Moterys";9.28
2017.0;"Vasaris";"701-800 €";"25-34 metai";"Vyrai";9.58
2017.0;"Vasaris";"701-800 €";"35-44 metai";"Visi apdraustieji";17.71
2017.0;"Vasaris";"701-800 €";"35-44 metai";"Moterys";10.29
2017.0;"Vasaris";"701-800 €";"35-44 metai";"Vyrai";7.42
